Complexity	Model	Value	Type
2_modality	ClinicalTranscriptomics	0.604777655450058	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.825396825396825	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.512537594680452	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.611792900132356	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.841269841269841	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.567112507058159	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.617990753524499	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.80952380952381	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.514443812715702	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.616324924380074	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.851851851851852	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.509332810047096	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.637008030186804	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.862433862433862	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.48745115493884	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.64761980509822	Weighted LogLoss
1_modality	Clinical	0.867724867724868	AUROC
1_modality	Clinical	0.571487441130298	AUPRC
1_modality	Clinical	0.477611996822362	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.93956043956044	AUROC
2_modality	ClinicalMetabolomicsBioc	0.58678107606679	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.400636411668114	Weighted LogLoss
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.873015873015873	AUROC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.559013605442177	AUPRC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.490981893964245	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.873015873015873	AUROC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.584151694865981	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.601995458000334	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.878306878306878	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.584151694865981	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.60280532230858	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.857142857142857	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.533802308802309	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.627851870359866	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.851851851851852	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.483009549973836	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.623592798774444	Weighted LogLoss
1_modality	Clinical	0.82010582010582	AUROC
1_modality	Clinical	0.516511742226028	AUPRC
1_modality	Clinical	0.515456045123782	Weighted LogLoss
2_modality	ClinicalProteomics	0.831730769230769	AUROC
2_modality	ClinicalProteomics	0.549342105263158	AUPRC
2_modality	ClinicalProteomics	0.523130217753944	Weighted LogLoss
3_modality	ClinicalTranscriptomicsProteomics	0.835978835978836	AUROC
3_modality	ClinicalTranscriptomicsProteomics	0.561569368131868	AUPRC
3_modality	ClinicalTranscriptomicsProteomics	0.517763668958882	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.862433862433862	AUROC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.551489367114367	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.514375057417985	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.807692307692308	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.607943827006327	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.584242355675884	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.841346153846154	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.626515151515151	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.584637898879892	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.82010582010582	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.42734622175616	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.632185573165524	Weighted LogLoss
1_modality	Clinical	0.817307692307692	AUROC
1_modality	Clinical	0.503269675925926	AUPRC
1_modality	Clinical	0.535536536235564	Weighted LogLoss
2_modality	ClinicalMethylomics	0.71957671957672	AUROC
2_modality	ClinicalMethylomics	0.482356488997114	AUPRC
2_modality	ClinicalMethylomics	0.640402554802273	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.71978021978022	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.482356488997114	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.665220391361749	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.71978021978022	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.482356488997114	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.633183079287974	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.71978021978022	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.482356488997114	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.657144122780501	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.71978021978022	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.482356488997114	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.655676529012452	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.71978021978022	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.482356488997114	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.656296983357799	Weighted LogLoss
1_modality	Clinical	0.708994708994709	AUROC
1_modality	Clinical	0.469802023373452	AUPRC
1_modality	Clinical	0.640451605798001	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.818681318681319	AUROC
2_modality	ClinicalTranscriptomics	0.533353696741855	AUPRC
2_modality	ClinicalTranscriptomics	0.617702331934418	Weighted LogLoss
3_modality	ClinicalTranscriptomicsOlink	0.846153846153846	AUROC
3_modality	ClinicalTranscriptomicsOlink	0.549563632639291	AUPRC
3_modality	ClinicalTranscriptomicsOlink	0.604461634568128	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.793269230769231	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.533353696741855	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.636262168404651	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.798076923076923	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.544886434837093	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.62951651569174	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.793269230769231	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.533353696741855	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.642299860539513	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.793269230769231	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.533353696741855	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.619715179874981	Weighted LogLoss
1_modality	Clinical	0.851851851851852	AUROC
1_modality	Clinical	0.458987441130298	AUPRC
1_modality	Clinical	0.597107466769967	Weighted LogLoss
2_modality	ClinicalMethylomics	0.835978835978836	AUROC
2_modality	ClinicalMethylomics	0.487057236687779	AUPRC
2_modality	ClinicalMethylomics	0.65876526882889	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.851851851851852	AUROC
3_modality	ClinicalMethylomicsProteomics	0.487057236687779	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.646585311945174	Weighted LogLoss
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.82010582010582	AUROC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.489707250421536	AUPRC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.661828027520428	Weighted LogLoss
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.841269841269841	AUROC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.536536281179138	AUPRC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.661185895123569	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.830687830687831	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.487057236687779	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.661160577618419	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.830687830687831	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.487057236687779	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.660713411069984	Weighted LogLoss
1_modality	Clinical	0.865384615384615	AUROC
1_modality	Clinical	0.555157899483557	AUPRC
1_modality	Clinical	0.48855540053761	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.860576923076923	AUROC
2_modality	ClinicalTranscriptomics	0.602252509395367	AUPRC
2_modality	ClinicalTranscriptomics	0.632745249339525	Weighted LogLoss
3_modality	ClinicalTranscriptomicsOlink	0.860576923076923	AUROC
3_modality	ClinicalTranscriptomicsOlink	0.602252509395367	AUPRC
3_modality	ClinicalTranscriptomicsOlink	0.633563258203366	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.826923076923077	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.537288804945055	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.661193401293421	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.764423076923077	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.40462063977689	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.646885791778538	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.796703296703297	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.426581830867545	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.636877314508065	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.78021978021978	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.35758091115234	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.639954564854978	Weighted LogLoss
1_modality	Clinical	0.818681318681319	AUROC
1_modality	Clinical	0.569733923483923	AUPRC
1_modality	Clinical	0.601643550451417	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.840659340659341	AUROC
2_modality	ClinicalTranscriptomics	0.577780657717633	AUPRC
2_modality	ClinicalTranscriptomics	0.604284691766354	Weighted LogLoss
3_modality	ClinicalTranscriptomicsProteomics	0.82967032967033	AUROC
3_modality	ClinicalTranscriptomicsProteomics	0.577780657717633	AUPRC
3_modality	ClinicalTranscriptomicsProteomics	0.62587404371468	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.851648351648352	AUROC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.577780657717633	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBioc	0.627383434993057	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.851648351648352	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.577780657717633	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.637056000386021	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.716346153846154	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.50119030125765	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.635980379738157	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.716346153846154	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.50119030125765	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.634745955222108	Weighted LogLoss
1_modality	Clinical	0.840659340659341	AUROC
1_modality	Clinical	0.572971389512743	AUPRC
1_modality	Clinical	0.58371278407966	Weighted LogLoss
2_modality	ClinicalMethylomics	0.82967032967033	AUROC
2_modality	ClinicalMethylomics	0.58547085500867	AUPRC
2_modality	ClinicalMethylomics	0.599479482769549	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.835164835164835	AUROC
3_modality	ClinicalMethylomicsProteomics	0.58547085500867	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.610421009166994	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.835164835164835	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.58547085500867	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.615777969404539	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.82967032967033	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.599494271392768	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.60211727891614	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.82967032967033	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.599494271392768	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.6031751759719	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.835164835164835	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.58547085500867	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.615878656440479	Weighted LogLoss
1_modality	Clinical	0.818681318681319	AUROC
1_modality	Clinical	0.370351473922902	AUPRC
1_modality	Clinical	0.609493428115981	Weighted LogLoss
2_modality	ClinicalMethylomics	0.807692307692308	AUROC
2_modality	ClinicalMethylomics	0.513564213564214	AUPRC
2_modality	ClinicalMethylomics	0.649132867690378	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.807692307692308	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.513564213564214	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.642626063058587	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.807692307692308	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.513564213564214	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.65684144270922	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.807692307692308	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.513564213564214	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.652342275686457	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.807692307692308	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.513564213564214	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.642833259725563	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.807692307692308	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.513564213564214	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.642383340073111	Weighted LogLoss
1_modality	Clinical	0.777777777777778	AUROC
1_modality	Clinical	0.380263037615979	AUPRC
1_modality	Clinical	0.653723828507922	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.73015873015873	AUROC
2_modality	ClinicalTranscriptomics	0.455515230383651	AUPRC
2_modality	ClinicalTranscriptomics	0.63303164137467	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.769230769230769	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.472979873767689	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.590215822522429	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.758241758241758	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.467776584317938	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.583811611173244	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.736263736263736	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.424585843006896	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.584287802680492	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.73015873015873	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.413476839004367	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.64989131926768	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.73015873015873	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.418202979372789	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.64606207603023	Weighted LogLoss
1_modality	Clinical	0.783068783068783	AUROC
1_modality	Clinical	0.521849816635033	AUPRC
1_modality	Clinical	0.635948660105296	Weighted LogLoss
2_modality	ClinicalMethylomics	0.807692307692308	AUROC
2_modality	ClinicalMethylomics	0.561459066385175	AUPRC
2_modality	ClinicalMethylomics	0.655165080600998	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.807692307692308	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.561459066385175	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.659470486715877	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.807692307692308	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.561459066385175	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.632719549881861	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.807692307692308	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.561459066385175	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.652670830370462	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.807692307692308	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.561459066385175	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.652034223639908	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.807692307692308	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.561459066385175	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.643189766546534	Weighted LogLoss
1_modality	Clinical	0.785714285714286	AUROC
1_modality	Clinical	0.485089120649465	AUPRC
1_modality	Clinical	0.57767883411848	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.8125	AUROC
2_modality	ClinicalTranscriptomics	0.515778743526588	AUPRC
2_modality	ClinicalTranscriptomics	0.628176255990713	Weighted LogLoss
3_modality	ClinicalTranscriptomicsMetabolomicsMetb	0.8125	AUROC
3_modality	ClinicalTranscriptomicsMetabolomicsMetb	0.515778743526588	AUPRC
3_modality	ClinicalTranscriptomicsMetabolomicsMetb	0.655064059004244	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.8125	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.515778743526588	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.634429847097843	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.8125	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.515778743526588	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.640044798323326	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.8125	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.515778743526588	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.643280432653202	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.785714285714286	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.412783446712018	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.656684356073984	Weighted LogLoss
1_modality	Clinical	0.857142857142857	AUROC
1_modality	Clinical	0.525722789115646	AUPRC
1_modality	Clinical	0.501000910738882	Weighted LogLoss
2_modality	ClinicalProteomics	0.814814814814815	AUROC
2_modality	ClinicalProteomics	0.610109043617447	AUPRC
2_modality	ClinicalProteomics	0.610543672803195	Weighted LogLoss
3_modality	ClinicalProteomicsOlink	0.841269841269841	AUROC
3_modality	ClinicalProteomicsOlink	0.597576530612245	AUPRC
3_modality	ClinicalProteomicsOlink	0.52816656928176	Weighted LogLoss
4_modality	ClinicalMethylomicsProteomicsOlink	0.873015873015873	AUROC
4_modality	ClinicalMethylomicsProteomicsOlink	0.572981561045471	AUPRC
4_modality	ClinicalMethylomicsProteomicsOlink	0.644487876169124	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.873015873015873	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.572519841269841	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.635199628966549	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.873015873015873	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.610109043617447	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.627120032818055	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.873015873015873	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.563259338823249	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.637146865055303	Weighted LogLoss
1_modality	Clinical	0.708333333333333	AUROC
1_modality	Clinical	0.425290173439844	AUPRC
1_modality	Clinical	0.73931696275918	Weighted LogLoss
2_modality	ClinicalMethylomics	0.606060606060606	AUROC
2_modality	ClinicalMethylomics	0.228788105316638	AUPRC
2_modality	ClinicalMethylomics	1.29408418667619	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.488636363636364	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.206195273814759	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.69124270275034	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.643939393939394	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.275650820078065	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.677413401873423	Weighted LogLoss
